0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
1.000000000000000000e+00,-2.059593120000000055e-01,-1.806561200000000172e-02,-3.506346600000000147e-02,-2.546114699999999995e-02,4.738027000000000211e-02,3.063508189999999964e-01,2.033520990000000084e-01
2.000000000000000000e+00,-8.744986999999999899e-02,9.723394000000000481e-02,2.109961949999999975e-01,-4.109316999999999831e-02,1.555721529999999908e-01,2.636475979999999830e-01,3.137147410000000192e-01
3.000000000000000000e+00,-7.859296799999999916e-02,2.410861200000000149e-02,-1.264759420000000079e-01,2.971930000000000123e-04,2.175713989999999987e-01,2.934498750000000267e-01,1.833676519999999921e-01
4.000000000000000000e+00,-4.562945899999999722e-02,7.756652899999999518e-02,-4.157850200000000329e-02,-5.509301999999999776e-03,2.610594769999999842e-01,3.600442050000000060e-01,2.851778360000000179e-01
5.000000000000000000e+00,-5.983806800000000120e-02,7.485276200000000324e-02,2.054412499999999989e-02,-3.781690399999999841e-02,2.612313470000000026e-01,2.804644110000000246e-01,2.360063350000000115e-01
6.000000000000000000e+00,-2.179540500000000033e-02,6.486965299999999934e-02,6.387046700000000021e-02,-6.172461199999999815e-02,2.141284719999999864e-01,2.440611900000000112e-01,2.403219769999999922e-01
7.000000000000000000e+00,-1.090763710000000053e-01,-1.969084100000000059e-02,9.118224299999999616e-02,-8.585246900000000070e-02,2.146412269999999900e-01,8.763261899999999494e-02,2.194595900000000099e-01
8.000000000000000000e+00,-9.944015200000000387e-02,1.992723600000000095e-02,1.416856190000000126e-01,-7.934997600000000262e-02,2.044070080000000011e-01,1.003797570000000000e-01,2.455563070000000014e-01
9.000000000000000000e+00,-1.090730470000000063e-01,3.667801600000000078e-02,1.705551230000000029e-01,-8.412478599999999307e-02,2.133899629999999881e-01,1.098608199999999979e-01,2.675637779999999744e-01
1.000000000000000000e+01,-1.352411540000000023e-01,3.648422600000000154e-02,1.724136259999999865e-01,-9.717240800000000178e-02,2.130912209999999973e-01,1.078777219999999953e-01,2.886564189999999974e-01
1.100000000000000000e+01,-1.104462080000000040e-01,4.858691500000000135e-02,1.845941500000000124e-01,-7.188430399999999609e-02,2.178061850000000133e-01,1.376452950000000008e-01,3.014425789999999883e-01
1.200000000000000000e+01,-1.164539079999999949e-01,5.926509399999999733e-02,2.112684730000000122e-01,-4.496886299999999781e-02,2.046518360000000036e-01,1.455643640000000016e-01,3.178436579999999734e-01
1.300000000000000000e+01,-1.494847310000000096e-01,4.703813700000000070e-02,2.114737610000000101e-01,-6.025148500000000046e-02,1.945281460000000129e-01,1.343643909999999997e-01,3.249163669999999837e-01
1.400000000000000000e+01,-1.348853530000000134e-01,6.076259199999999722e-02,2.117316099999999868e-01,-5.256256799999999701e-02,1.568252260000000120e-01,1.501492120000000041e-01,3.280628720000000054e-01
1.500000000000000000e+01,-1.412769429999999882e-01,5.467507700000000248e-02,2.517496579999999873e-01,-1.098210999999999979e-03,1.954397940000000000e-01,1.796627729999999978e-01,3.409549419999999831e-01
1.600000000000000000e+01,-1.404297049999999880e-01,8.905038599999999527e-02,2.696002960000000170e-01,3.052990800000000143e-02,1.816278299999999901e-01,1.646661540000000090e-01,3.574749249999999989e-01
1.700000000000000000e+01,-9.773131999999999653e-02,1.107801370000000007e-01,2.849129280000000097e-01,7.042140299999999353e-02,2.050461640000000030e-01,1.884459199999999890e-01,3.767946229999999952e-01
1.800000000000000000e+01,-5.318513099999999660e-02,1.407785810000000137e-01,2.999747269999999966e-01,6.766588299999999612e-02,2.299863530000000045e-01,2.002091370000000092e-01,3.837984289999999965e-01
1.900000000000000000e+01,-1.226475850000000034e-01,1.651574889999999907e-01,2.683870870000000242e-01,5.628288699999999672e-02,2.449303710000000078e-01,2.230178539999999876e-01,3.963426560000000154e-01
2.000000000000000000e+01,-1.310518230000000117e-01,1.689845739999999985e-01,2.661816129999999836e-01,9.271736599999999551e-02,2.687808569999999841e-01,2.329727739999999936e-01,4.063854769999999950e-01
2.100000000000000000e+01,-1.193117689999999981e-01,1.957985140000000068e-01,2.890057340000000141e-01,1.288739259999999998e-01,2.820230020000000226e-01,2.542202479999999820e-01,4.183733749999999918e-01
2.200000000000000000e+01,-1.074624799999999991e-01,1.911568439999999924e-01,3.092476969999999881e-01,1.535697679999999954e-01,3.032467369999999884e-01,2.659228550000000135e-01,4.266528270000000123e-01
2.300000000000000000e+01,-9.741826000000000652e-02,2.095429360000000130e-01,3.239455869999999793e-01,1.688774510000000117e-01,3.074835020000000196e-01,2.779499420000000054e-01,4.346132090000000003e-01
2.400000000000000000e+01,-9.651082800000000683e-02,2.115449859999999904e-01,3.349071519999999857e-01,1.639294619999999980e-01,3.003576669999999949e-01,2.888997130000000024e-01,4.490942299999999832e-01
2.500000000000000000e+01,-7.223053499999999849e-02,2.291087790000000124e-01,3.478188700000000022e-01,1.572886860000000109e-01,3.158516760000000256e-01,3.032523549999999735e-01,4.614323000000000174e-01
