0,2,3,4,5,6
1,1,1,0.92,0.98,1
2,1,0.98,0.95,0.97,1
3,1,0.98667,0.94667,0.98,1
4,1,0.975,0.93375,0.97875,1
5,1,0.976,0.943,0.983,1
6,1,0.97333,0.94916667,0.9858333,1
7,1,0.97357,0.95643,0.982,0.9943
8,1,0.974375,0.961875,0.982,0.995
9,1,0.977222,0.9661,0.98371,0.995556
10,1,0.9775,0.9695,0.98535,0.996
