0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
1.000000000000000000e+00,-4.874473859000000076e+00,-1.366821134000000049e+00,-6.117307167999999962e+00,-1.034472090999999949e+01,-4.437551170999999961e+00,-8.799450924000000285e+00,-1.382372490000000020e+01
2.000000000000000000e+00,-2.797719310999999820e+00,-1.670638322999999925e+00,-3.233706581999999941e+00,-6.755579796000000137e+00,-3.231667931000000049e+00,-6.714284134999999765e+00,-7.636805499000000275e+00
3.000000000000000000e+00,-2.064016103000000157e+00,-1.560102273999999900e+00,-2.868630314999999875e+00,-5.135868355999999579e+00,-3.004986257000000105e+00,-5.284160830000000253e+00,-5.820251761999999829e+00
4.000000000000000000e+00,-2.448772674000000205e+00,-1.450718678999999955e+00,-3.070649383000000121e+00,-4.535526560000000096e+00,-3.342189106000000187e+00,-4.129915955999999611e+00,-5.079209957999999858e+00
5.000000000000000000e+00,-1.972842927999999940e+00,-1.256371665000000082e+00,-2.456079306999999989e+00,-3.704072167000000082e+00,-2.723951335000000196e+00,-3.486475132999999893e+00,-4.123758556000000297e+00
6.000000000000000000e+00,-1.662831508000000014e+00,-1.128393334000000081e+00,-2.163516458999999781e+00,-3.125018396000000198e+00,-2.422371329999999823e+00,-3.042266006999999828e+00,-3.525266604000000026e+00
7.000000000000000000e+00,-1.483436560999999987e+00,-1.115898746999999913e+00,-1.921225433000000038e+00,-2.959087643999999795e+00,-2.136276370000000036e+00,-2.893736157000000198e+00,-3.088580149999999858e+00
8.000000000000000000e+00,-1.332952243000000037e+00,-1.004772653000000071e+00,-1.805455245999999958e+00,-2.711858395000000144e+00,-2.029666903999999938e+00,-2.690925016000000003e+00,-2.753344826999999828e+00
9.000000000000000000e+00,-1.252450569000000069e+00,-9.776878220000000397e-01,-1.683817029000000076e+00,-2.450870145000000111e+00,-1.880489859999999958e+00,-2.460543649999999971e+00,-2.516180906999999856e+00
1.000000000000000000e+01,-1.135186151999999948e+00,-9.075416960000000088e-01,-1.525602568999999908e+00,-2.254234585999999929e+00,-1.755548777000000005e+00,-2.248587189000000208e+00,-2.360873159000000054e+00
1.100000000000000000e+01,-1.028688121000000066e+00,-8.474557400000000129e-01,-1.429503148000000001e+00,-2.061722508999999981e+00,-1.663585287999999940e+00,-2.192894781000000126e+00,-2.176730415000000196e+00
1.200000000000000000e+01,-1.384673460999999994e+00,-1.237314902999999910e+00,-1.906616603000000021e+00,-2.748775578000000053e+00,-2.241112982999999836e+00,-2.781900081999999941e+00,-2.446861369000000064e+00
1.300000000000000000e+01,-1.289363924000000106e+00,-1.141793260999999893e+00,-1.828839209999999937e+00,-2.584066314999999836e+00,-2.183356278000000206e+00,-2.637877589999999994e+00,-2.332170325999999960e+00
1.400000000000000000e+01,-1.217904949000000014e+00,-1.105322228999999989e+00,-1.712492512000000078e+00,-2.405118338999999938e+00,-2.069023365000000059e+00,-2.451780127000000142e+00,-2.189007216999999894e+00
1.500000000000000000e+01,-1.167455638999999934e+00,-1.052674659000000013e+00,-1.638184682999999975e+00,-2.294310235000000198e+00,-1.981078574999999953e+00,-2.275973818000000204e+00,-2.070768058000000078e+00
1.600000000000000000e+01,-1.108572062999999996e+00,-9.924769989999999709e-01,-1.564217618000000032e+00,-2.144072752000000026e+00,-1.910620020000000086e+00,-2.214789457000000183e+00,-1.945501922000000050e+00
1.700000000000000000e+01,-1.132341036999999995e+00,-1.038280703000000083e+00,-1.614029109999999934e+00,-2.156991429000000071e+00,-2.147915019000000036e+00,-2.343826662000000116e+00,-1.893048555000000022e+00
1.800000000000000000e+01,-1.110279129000000031e+00,-1.071528766999999993e+00,-1.501953163999999896e+00,-2.297515581999999945e+00,-2.075258015999999817e+00,-2.410781858000000000e+00,-1.907699226999999942e+00
1.900000000000000000e+01,-1.076621913999999958e+00,-1.058933993999999990e+00,-1.486927450999999900e+00,-2.250550134000000035e+00,-1.971278014999999995e+00,-2.402040114000000059e+00,-1.813725625000000008e+00
2.000000000000000000e+01,-1.034551728999999920e+00,-1.024394336000000072e+00,-1.427208593000000025e+00,-2.168921415999999880e+00,-1.861367758000000094e+00,-2.319879577000000026e+00,-1.734432176999999964e+00
2.100000000000000000e+01,-9.591990230000000395e-01,-9.452180070000000267e-01,-1.322395495000000087e+00,-2.132148885999999965e+00,-1.775288815999999992e+00,-2.302410093999999852e+00,-1.715904123999999920e+00
2.200000000000000000e+01,-9.424110129999999641e-01,-9.610178299999999618e-01,-1.295007491000000011e+00,-2.080632571000000208e+00,-1.843430002000000067e+00,-2.287695461999999846e+00,-1.646640274999999987e+00
2.300000000000000000e+01,-9.071578869999999961e-01,-9.395850540000000306e-01,-1.206661403000000021e+00,-1.963131583000000013e+00,-1.740825532999999981e+00,-2.178555875999999891e+00,-1.562722850999999968e+00
2.400000000000000000e+01,-8.771493790000000068e-01,-9.075720779999999488e-01,-1.155647528000000035e+00,-1.885952269999999986e+00,-1.746161489999999983e+00,-2.163053849999999834e+00,-1.507516427000000103e+00
2.500000000000000000e+01,-8.463710439999999613e-01,-8.540997129999999826e-01,-1.112681274999999914e+00,-1.797299600000000108e+00,-1.689044868999999949e+00,-2.087490024000000055e+00,-1.450534221999999929e+00
