0.009336743,0.075368504,-0.425465546,0.011944874,0.081799026,-0.8149457,0.013217028,0.092645516,-1.979560895,0.011150308,0.079357698,-0.649189353,0.011319956,0.078322612,-0.514724556,0.013410835,0.091990301,-0.852914043,0.014452312,0.08941104,-1.105666325
0.008967759,0.074333222,-0.471506099,0.011058181,0.080218154,-0.701598377,0.012169156,0.087036561,-1.480188178,0.010945444,0.080965187,-0.84320917,0.012000772,0.081960061,-1.056902989,0.014142348,0.095920768,-1.31108076,0.012996539,0.086306471,-1.039067599
0.009444528,0.075328335,-0.432281858,0.009699531,0.076477944,-0.494762339,0.011177582,0.082912966,-1.089061398,0.010913009,0.080670476,-0.735255836,0.012102943,0.082755425,-0.996484675,0.015275829,0.097540006,-1.430835216,0.012102406,0.083776936,-0.891983551
0.009386779,0.075645888,-0.438139834,0.00935965,0.075038783,-0.480238397,0.010932299,0.082911841,-1.01753278,0.011950731,0.081475821,-0.866146096,0.011765544,0.081907411,-1.167478456,0.016069232,0.099943896,-1.73473539,0.012046158,0.083127344,-1.430028432
0.009387386,0.076085547,-0.396761452,0.009201543,0.074341844,-0.435095702,0.010560836,0.081992181,-0.885210343,0.011801791,0.08162436,-0.856170063,0.01188627,0.083135794,-1.098901084,0.015690529,0.097288505,-1.629948026,0.012102546,0.084039995,-1.438470435
0.009232001,0.075754968,-0.430925579,0.009357682,0.074424261,-0.580596116,0.011216328,0.083171197,-1.040388161,0.012054632,0.082155123,-1.019252458,0.011659766,0.082387953,-1.085963932,0.016273468,0.098725578,-1.846657124,0.012457612,0.085546164,-1.443840761
0.009251162,0.076077832,-0.422321227,0.009399956,0.074259815,-0.6276436,0.011521914,0.084862048,-1.083763304,0.012116284,0.083499161,-1.005806753,0.011913551,0.084162326,-1.079484937,0.016265198,0.099698808,-1.815758271,0.012587996,0.085768604,-1.456137386
0.009323353,0.076272394,-0.44356998,0.009105238,0.072725028,-0.558708452,0.011337004,0.084505309,-1.066994417,0.011967008,0.083451956,-0.981705796,0.011923713,0.083723801,-1.019391544,0.016177663,0.099059769,-1.794774492,0.01292254,0.086793199,-1.49036189
0.009442838,0.076691773,-0.525526374,0.008969451,0.072416912,-0.610433556,0.012889625,0.087080957,-1.341307866,0.0122789,0.084502778,-1.180630969,0.012457525,0.085129253,-1.203447957,0.016756475,0.100495778,-2.135529716,0.013112628,0.087777312,-1.766955987
0.009535705,0.076813364,-0.843640343,0.008907989,0.07238098,-0.789816143,0.012587257,0.086000325,-1.523309991,0.012404298,0.085202483,-1.560949078,0.012375487,0.084797265,-1.438455591,0.017010398,0.100950981,-2.643486809,0.013012268,0.087787118,-1.959699019
0.009630025,0.077187304,-0.831678831,0.008812787,0.072163855,-0.763858333,0.012421734,0.085780264,-1.481631663,0.012349261,0.084614243,-1.484738093,0.012319116,0.084552225,-1.416950179,0.017111308,0.101278195,-2.60700656,0.013105495,0.087822017,-1.937003395
0.009539192,0.076769055,-0.948129713,0.008928954,0.072600554,-0.828779347,0.012224878,0.085084318,-1.611613432,0.012358048,0.084956104,-1.653913618,0.012198992,0.084524598,-1.840341007,0.017624856,0.102945807,-3.364977397,0.0128756,0.087310522,-1.980546305
0.009663584,0.077034192,-0.980501006,0.008972564,0.072507605,-0.825130984,0.012243338,0.085447406,-1.586156506,0.012960237,0.086282068,-1.744290756,0.01209181,0.083957323,-1.776858884,0.017793597,0.102978204,-3.336195835,0.013122823,0.088034709,-1.96385469
0.009681171,0.077062549,-0.9963051,0.008822436,0.071798738,-0.789969989,0.012088113,0.085273493,-1.92909591,0.013144616,0.086094359,-1.736190363,0.012116115,0.08418333,-1.90106838,0.018006318,0.104001026,-3.426850266,0.013379909,0.088580183,-2.593483423
0.009783149,0.077727272,-1.031835427,0.008830293,0.071515607,-0.822099451,0.011920313,0.08501792,-1.886687245,0.013230972,0.086786865,-1.982307283,0.012093717,0.084207373,-1.893840277,0.017848961,0.103687533,-3.497525097,0.013212357,0.087823465,-2.914140398
0.009839127,0.077953641,-1.019808178,0.00887865,0.0718731,-0.822446408,0.011870802,0.085225037,-1.955549626,0.013202245,0.086589866,-2.019504272,0.012191329,0.08443394,-1.953039359,0.017910326,0.104372098,-3.638489698,0.013179374,0.087982346,-2.839126474
0.009875612,0.078071268,-1.00065818,0.008936941,0.071831745,-0.828054634,0.011734965,0.084727994,-1.91485872,0.013151066,0.086519192,-2.000194951,0.012085321,0.084159042,-1.916714221,0.017800151,0.104269173,-3.601894564,0.013161475,0.087711726,-2.887175893
0.009852301,0.077874379,-0.987743314,0.008938785,0.071808614,-0.83452264,0.011597516,0.084466932,-1.848109422,0.013396219,0.086989405,-1.979333322,0.011948673,0.083491745,-1.847344465,0.017779757,0.104312056,-3.528359546,0.013379488,0.088478403,-2.881634972
0.009943177,0.07820041,-0.989668552,0.00898,0.072055028,-0.851165044,0.011366582,0.083615355,-1.806407961,0.013423941,0.087026434,-1.982420218,0.012077368,0.083667124,-1.836539801,0.017848256,0.104368508,-3.523953968,0.013679664,0.089310352,-3.22855199
0.00985394,0.077729864,-0.961142754,0.009110607,0.072265577,-0.913271343,0.011226214,0.082899747,-1.739216307,0.013528988,0.086844091,-1.968336497,0.011970862,0.083333108,-1.787427005,0.017745651,0.103978112,-3.485167572,0.013554761,0.088865728,-3.122641095
0.009793178,0.077534875,-0.955241931,0.009098843,0.07239473,-0.881054788,0.011393377,0.083432326,-1.749968587,0.013511879,0.086914832,-1.942602977,0.011936545,0.083498861,-1.884389207,0.017848438,0.104707195,-3.526722295,0.013656157,0.089213619,-3.122847805
0.009794405,0.077563383,-0.93240496,0.0091404,0.072631947,-0.877771699,0.011314588,0.083320815,-1.710244837,0.013475664,0.086981717,-1.924349987,0.011867609,0.08322413,-1.865369449,0.017746841,0.104611525,-3.438286131,0.013788183,0.089482835,-3.160106291
0.009781673,0.077581842,-0.918683653,0.009145938,0.072764254,-0.854073954,0.011248257,0.083136731,-1.66408384,0.013476333,0.087096139,-1.882593816,0.011831037,0.083143485,-1.815728296,0.017697156,0.104464855,-3.370202397,0.013811307,0.089724435,-3.065811324
0.009854155,0.07787926,-0.917915423,0.009155299,0.072998032,-0.845194338,0.011154057,0.082770479,-1.615687606,0.013524232,0.087556849,-1.861518862,0.01176539,0.082829334,-1.762379533,0.017596837,0.104088788,-3.297627298,0.014000745,0.090321242,-3.035981051
0.009814173,0.077819948,-0.940001424,0.009146155,0.072940638,-0.956377048,0.011141607,0.082767247,-1.736916564,0.013481816,0.08759835,-1.884257922,0.011793472,0.082818787,-1.796428751,0.017700949,0.104579327,-3.429984491,0.014043787,0.090563301,-3.125788463
