1.196598726,0.761308444,-1.356909535,2.128592168,0.830049495,-10.39615389,0.444260262,0.462867762,-2.113004673,0.463959928,0.465014823,-2.222763117,0.501585928,0.487361338,-2.466671271,0.524599075,0.49954276,-2.624244526,0.581170199,0.498071539,-2.607948831,0.713822083,0.587683754,-3.079892632,0.662465484,0.583864145,-3.007729922,0.562911561,0.515980432,-2.680175503,0.567215464,0.5193398,-2.704259182,0.575116193,0.5290547,-2.955340896
1.553646825,0.913345659,-2.963304674,2.292846384,0.88196959,-7.62239688,0.360131111,0.434263208,-0.882298173,0.396869714,0.464141004,-1.073546076,0.451130275,0.505322497,-1.298695355,0.478612193,0.522698382,-1.429685125,0.517761086,0.529228921,-1.454763221,0.587898951,0.569480336,-1.703414697,0.561682652,0.567600815,-1.674757125,0.506925064,0.531322689,-1.509008283,0.511678524,0.53566765,-1.528825347,0.523463201,0.544201361,-1.66844919
1.725524748,0.982019526,-3.458704564,2.218798463,0.86312636,-6.233230284,0.347446118,0.417757716,-0.496567434,0.400818016,0.460018942,-0.707875484,0.459813946,0.500383353,-0.921384627,0.485075823,0.516295354,-1.043170249,0.525319089,0.527006107,-1.091351866,0.581954636,0.558616703,-1.279690704,0.565103497,0.55785859,-1.266735071,0.53187703,0.535504069,-1.165916228,0.537520706,0.539765769,-1.186412097,0.547286001,0.546497753,-1.285097193
1.75642842,0.999096843,-22.81319821,2.298533294,0.86770843,-20.84638791,0.342523384,0.412115715,-2.058685955,0.426244586,0.460131866,-5.548503303,0.467986885,0.491425834,-1.458572722,0.500356302,0.509916489,-1.561465664,0.538970744,0.522420851,-1.66045163,0.5979186,0.557406088,-3.656734605,0.580320509,0.551859131,-1.932198206,0.556154233,0.5350918,-1.909720908,0.562675818,0.539430503,-1.971067558,0.571743694,0.545335955,-2.082640865
1.881592028,1.049031608,-18.93260331,2.404867875,0.881745704,-17.92705774,0.371322622,0.426682206,-1.741432331,0.49383037,0.478813797,-4.690526366,0.462787044,0.491419234,-1.316045811,0.494210856,0.507923969,-1.422163809,0.519862512,0.513257499,-1.49907826,0.570120068,0.542582715,-3.106957842,0.557588727,0.538910296,-1.733458555,0.539362636,0.526036845,-1.719793887,0.545395798,0.529904607,-1.772018698,0.553267056,0.534924199,-1.863638535
1.973184989,1.088593178,-16.47906325,2.397512914,0.877934702,-15.51457119,0.375294949,0.428701181,-1.42692463,0.479101185,0.475061731,-3.876651664,0.473333606,0.497614143,-1.122201813,0.503116828,0.513906395,-1.218171537,0.510565252,0.511591294,-1.231523586,0.554615396,0.537418655,-2.575529087,0.545531848,0.534301745,-1.433569965,0.531342549,0.523924922,-1.424079473,0.53709991,0.527397576,-1.468984056,0.544207079,0.531763851,-1.546371614
1.951944442,1.081361165,-15.37588195,2.422959215,0.880701994,-18.59591687,0.353036435,0.416157403,-1.307819969,0.447887225,0.463242855,-3.432062065,0.45857493,0.492441588,-1.295231726,0.520588981,0.515020305,-1.458161411,0.497131174,0.50807382,-1.443866667,0.522541999,0.525183403,-2.38274433,0.517438915,0.525290547,-1.456246837,0.507872754,0.518047463,-1.478746553,0.513061338,0.52120152,-1.518548691,0.519342949,0.525075724,-1.585863584
1.959120912,1.08740175,-13.81930423,2.502413494,0.895271925,-16.74107847,0.345876271,0.406913547,-1.078560531,0.443387882,0.460116724,-2.962408965,0.462504166,0.492573138,-1.108981535,0.507358081,0.50679297,-1.235831255,0.48987897,0.502747789,-1.22845949,0.512703171,0.518206215,-2.050330174,0.510914425,0.519627362,-1.246747392,0.504897004,0.514713627,-1.271590644,0.507459776,0.516118534,-1.299180558,0.513331366,0.519618481,-1.358628873
1.976934507,1.094400049,-14.68341297,2.627091049,0.92218924,-17.68178064,0.345935575,0.40905913,-1.166323906,0.444055796,0.462668989,-2.923379779,0.474494374,0.497435714,-1.348477316,0.52507424,0.514663871,-1.517977766,0.511918478,0.512074547,-1.52292937,0.537981078,0.527823772,-2.275893006,0.54138891,0.530887705,-1.581200531,0.537490781,0.52692335,-1.612183647,0.543070527,0.529164765,-1.649979414,0.549608153,0.532712215,-1.708445709
1.913982222,1.069120495,-13.3801204,2.577005851,0.910022877,-17.16189881,0.339721333,0.405142789,-1.057203648,0.42709908,0.454409368,-2.642445313,0.457548968,0.48828938,-1.236261234,0.504301261,0.504275592,-1.395511029,0.493559938,0.502564541,-1.404944701,0.520956329,0.519503676,-2.09637066,0.524672595,0.522052216,-1.473418311,0.521470397,0.518668873,-1.502823919,0.524188434,0.519053881,-1.529247623,0.531500478,0.52422881,-1.601484153
1.896335373,1.059577561,-12.37080618,2.581966081,0.913513174,-16.10166523,0.345409078,0.408217329,-0.949957537,0.429834047,0.456664635,-2.411182836,0.465845686,0.492934237,-1.153453598,0.511735927,0.508269629,-1.308264619,0.497244273,0.506344707,-1.301359292,0.531779364,0.52594565,-1.955448553,0.544160122,0.532337418,-1.403804975,0.543354661,0.530003886,-1.434368936,0.547431286,0.530901051,-1.461274273,0.549676882,0.533555385,-1.521874134
1.899568265,1.059636259,-11.53366524,2.772842378,0.945362043,-15.43640897,0.392559598,0.42471785,-0.925843191,0.508155492,0.482956139,-2.334916023,0.563661714,0.522409739,-1.220622395,0.605905491,0.534030929,-1.358416154,0.616769331,0.539502888,-1.40098407,0.653742367,0.558473986,-2.009914123,0.668701272,0.564985744,-1.510570655,0.660288821,0.55862726,-1.521103329,0.677023241,0.564680815,-1.572547143,0.680497813,0.567362322,-1.630564706
1.894839715,1.059111869,-10.88758217,2.799071244,0.950770811,-15.66882009,0.389705096,0.422854898,-0.908943391,0.500421017,0.483237232,-2.242628733,0.555887414,0.522926209,-1.249916611,0.605379635,0.537689759,-1.406873041,0.610352068,0.539817033,-1.444300687,0.655112756,0.562842689,-2.032938634,0.661362934,0.565184156,-1.560018486,0.653375078,0.558165197,-1.572173056,0.669383437,0.564007786,-1.622547927,0.673019753,0.566684529,-1.678282469
1.923546052,1.071453636,-11.70907803,2.824625815,0.955890192,-14.99726114,0.382020781,0.418584714,-0.886777863,0.51348468,0.486119559,-2.209244619,0.545104153,0.518572658,-1.215385508,0.630066949,0.54231882,-1.446893851,0.636387945,0.54477246,-1.484390462,0.641226291,0.558062721,-1.952499223,0.646205562,0.559801248,-1.51081119,0.639342392,0.553564256,-1.523858322,0.654625213,0.559193835,-1.571964759,0.65962614,0.562514453,-1.628824624
1.970820771,1.090036345,-12.1864508,2.868071998,0.966357672,-14.56027184,0.381019659,0.421042397,-0.92585903,0.502182116,0.482735316,-2.085132261,0.536725587,0.51483602,-1.188788245,0.618529157,0.53827913,-1.391909934,0.626799684,0.542083129,-1.44755211,0.632832307,0.555429237,-1.88625351,0.638439645,0.557559441,-1.475085204,0.637839833,0.553491564,-1.495782586,0.65282359,0.559017398,-1.541538842,0.659591872,0.56373461,-1.597742467
1.9346645,1.073163654,-11.53794904,2.894744694,0.971136834,-15.02649799,0.371226121,0.417831828,-0.920944234,0.488756402,0.479173563,-2.030548213,0.526522629,0.51271372,-1.217901111,0.604242763,0.535358015,-1.420522279,0.617069173,0.541530218,-1.48963305,0.623167268,0.554011642,-1.905193518,0.629366512,0.556328124,-1.524319153,0.629548489,0.552803777,-1.547088145,0.64414899,0.558194653,-1.592459524,0.650915028,0.562774515,-1.647016357
1.902761909,1.058275985,-10.96574161,2.865921594,0.962819113,-14.39478477,0.373904765,0.419391638,-0.874420048,0.48701945,0.479013483,-1.933178035,0.524987082,0.511842484,-1.176272871,0.600191367,0.5341757,-1.373217401,0.613570075,0.540879462,-1.442234225,0.620079101,0.552651458,-1.835620651,0.626408295,0.555029117,-1.478612621,0.626963426,0.55187203,-1.501225835,0.64097513,0.557058881,-1.544743709,0.647547212,0.561453773,-1.596708363
1.934258828,1.071845476,-10.53728412,2.816704103,0.952106048,-13.72241178,0.366229149,0.416268616,-0.792300888,0.482049505,0.480323514,-1.808972481,0.524265798,0.513612292,-1.105609428,0.599294699,0.535986217,-1.298963439,0.614875307,0.543585985,-1.369571651,0.621575691,0.554077065,-1.742218782,0.62989585,0.556802896,-1.408953578,0.63007132,0.553588052,-1.430061751,0.64431907,0.559001509,-1.473035609,0.650584111,0.562879585,-1.522212251
1.931503449,1.071201402,-10.13254562,2.839519844,0.958679952,-13.34386147,0.358473607,0.412081364,-0.719824172,0.477876425,0.478618489,-1.732059206,0.532328507,0.515903041,-1.146529909,0.594610057,0.534382698,-1.270160072,0.615516522,0.544707446,-1.369474322,0.618677626,0.553786725,-1.698555804,0.626899039,0.55577192,-1.384664303,0.627785246,0.553049322,-1.406553604,0.642523925,0.558840551,-1.449799539,0.648824851,0.562687654,-1.497357319
1.893011077,1.05619264,-9.718614794,2.815065134,0.956643936,-13.79326103,0.365062686,0.416390048,-0.853672713,0.491042946,0.483509427,-1.826643638,0.546804376,0.518915986,-1.277739027,0.61250199,0.539331011,-1.40606978,0.621106338,0.545658343,-1.482161148,0.635603917,0.558114048,-1.812198569,0.634852102,0.558313102,-1.500118931,0.63509459,0.555058803,-1.518977307,0.649909744,0.56101679,-1.560647802,0.655897821,0.564465252,-1.605113369
1.896448846,1.056353176,-9.620482185,2.880415748,0.969548321,-13.58715651,0.38385618,0.425078351,-0.856744421,0.51293648,0.494095088,-1.80418268,0.571381873,0.52991496,-1.317156352,0.639381865,0.55115972,-1.452230374,0.649567656,0.557329128,-1.52964384,0.666639989,0.570439706,-1.851429887,0.667450704,0.570918083,-1.557778471,0.668916511,0.568197499,-1.578622262,0.684255103,0.574323148,-1.621018892,0.690671153,0.577821033,-1.665021599
1.905894943,1.061568955,-9.340248874,2.981325804,0.988235714,-13.35298269,0.409809977,0.433550704,-0.857611749,0.519306906,0.496595403,-1.724893582,0.580845646,0.533349859,-1.269529029,0.647517088,0.55393056,-1.402466724,0.659134814,0.560559161,-1.479881135,0.67734975,0.573660163,-1.790528162,0.680198503,0.575253742,-1.51333799,0.682212922,0.572864366,-1.534396229,0.697305017,0.578867948,-1.575718864,0.701449443,0.580893181,-1.615520699
1.919480621,1.068755153,-9.419349451,2.963576809,0.983949117,-13.35701207,0.405701181,0.432349299,-0.845441782,0.509694556,0.492609271,-1.661820639,0.572962532,0.530271536,-1.226986826,0.651433483,0.553107487,-1.466560858,0.667633773,0.561551135,-1.556732806,0.6865157,0.574543613,-1.861373581,0.690161937,0.576311008,-1.601287071,0.692750297,0.574197784,-1.625050697,0.707675654,0.580066646,-1.667251202,0.712010938,0.582098951,-1.707347112
1.920857752,1.071114655,-11.39098892,2.99890902,0.989015667,-13.35431611,0.402089245,0.431298539,-0.864304385,0.507867198,0.49199041,-1.660652708,0.576546106,0.532131055,-1.27087657,0.656298758,0.557531918,-1.515399573,0.675631065,0.567669669,-1.613612474,0.695316325,0.580723049,-1.916123859,0.700656651,0.58310481,-1.671723457,0.700367591,0.57993925,-1.690164385,0.714554643,0.585662225,-1.706596367,0.719972118,0.588178603,-1.748017461
1.922124713,1.073285397,-13.20489724,3.001302201,0.990029876,-13.04270277,0.39938387,0.430772101,-0.84581664,0.501922649,0.489880804,-1.625067468,0.56975115,0.529607742,-1.262916775,0.648034885,0.555066431,-1.506819071,0.667592491,0.565398622,-1.620029757,0.687286249,0.578335078,-1.923065228,0.692974081,0.580883831,-1.68794178,0.693068829,0.578013418,-1.709168607,0.706721446,0.583424112,-1.703382025,0.712128659,0.585929649,-1.743986982
